2017-06-27 05:59:25,832 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\Spring_mvc_Hostel\HostelManagment\Hostel_web\src\test\resources
2017-06-27 05:59:26,854 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 05:59:26,864 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-27 05:59:26,864 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 05:59:26,864 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\Spring_mvc_Hostel\HostelManagment\Hostel_web\src\test\resources
2017-06-27 06:00:44,542 [Worker-46] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2017-06-27 06:00:44,694 [Worker-46] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.hostel1:HostelManagment:0.0.1-SNAPSHOT @ F:\Spring_mvc_Hostel\HostelManagment\pom.xml.
2017-06-27 06:00:45,308 [Worker-46] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hostel1:Hostel_Repo:0.0.1-SNAPSHOT @ F:\Spring_mvc_Hostel\HostelManagment\Hostel_Repo\pom.xml.
2017-06-27 06:00:45,348 [Worker-46] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hostel1:Hostel_Service:0.0.1-SNAPSHOT @ F:\Spring_mvc_Hostel\HostelManagment\Hostel_Service\pom.xml.
2017-06-27 06:00:45,398 [Worker-46] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.hostel1:Hostel_web:0.0.1-SNAPSHOT @ F:\Spring_mvc_Hostel\HostelManagment\Hostel_web\pom.xml.
2017-06-27 06:00:46,364 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Hostel_Repo/src/main/java
2017-06-27 06:00:46,374 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Hostel_Repo/src/main/resources
2017-06-27 06:00:46,374 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Hostel_Repo/src/test/java
2017-06-27 06:00:46,374 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Hostel_Repo/src/test/resources
2017-06-27 06:00:46,434 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Hostel_Service/src/main/java
2017-06-27 06:00:46,434 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Hostel_Service/src/main/resources
2017-06-27 06:00:46,434 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Hostel_Service/src/test/java
2017-06-27 06:00:46,434 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Hostel_Service/src/test/resources
2017-06-27 06:00:46,486 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Hostel_web/src/main/java
2017-06-27 06:00:46,486 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Hostel_web/src/main/resources
2017-06-27 06:00:46,486 [Worker-46] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Hostel_web/src/test/java
2017-06-27 06:00:48,880 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for Hostel_web
2017-06-27 06:00:48,890 [Worker-46] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 4 sec
2017-06-27 06:00:49,120 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 06:00:49,130 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-27 06:00:49,130 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 06:00:49,140 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-27 06:00:49,452 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 06:00:49,452 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-27 06:00:49,452 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 06:00:49,462 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-27 06:00:49,564 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 06:00:49,564 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-27 06:00:49,564 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-27 06:00:49,564 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\Spring_mvc_Hostel\HostelManagment\Hostel_web\src\test\resources
2017-06-27 06:00:49,564 [Worker-57] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of Hostel_web
